provnum	stabbrev	deaths_per_bed	nh_covid_deaths	bedcert	tract_density	tract_housing_density	tract_pt_share_u50k	tract_pt_share	tract_pt_share_hc	tract_pov_share	tract_med_income	tract_white_share	tract_black_share	tract_white_nh_share	tract_share_frontline	tract_data	tract_share_nonwhite	tract_pred_nh_pt_share
"235009"	"MI"	0	0	161	427.7047	2.533231	.0049584	.0039297	.0754729	.1224533	29908.58	.9399047	.0180481	.9126726	.3558312	1	.0600953	.0039534
"235281"	"MI"	0	0	98	371.3881	2.541991	.0035219	.0035863	.0771978	.1205107	29208.92	.9500221	.0089659	.9231213	.3555147	1	.0499779	.0033262
"235635"	"MI"	6.666667	4	60	1752.6	2.431231	.0253381	.0191278	.0800843	.2427581	27098.82	.7572239	.1897362	.7200653	.3312977	1	.2427761	.0219529
"235592"	"MI"	0	0	60	1010.545	2.381019	.0053462	.0037786	.0574654	.2288896	26707.32	.9438986	.0208625	.9063936	.3463997	1	.0561014	.0009433
"235599"	"MI"	0	0	120	1735.862	2.366084	.0099011	.0066482	.0717406	.2257563	26618.11	.896338	.0553948	.8538193	.3332741	1	.103662	.004213
"235044"	"MI"	.4854369	1	206	1680.938	2.352979	.0071495	.0049854	.0798399	.2254283	26444.23	.9276232	.0328226	.8805919	.3315072	1	.0723768	.0006557
"235388"	"MI"	.7936509	1	126	1974.611	2.3845	.0125416	.0094925	.0763159	.2839689	25167.52	.8682489	.0842557	.8224783	.3348965	1	.1317511	.0060139
"235411"	"MI"	9.803922	5	51	1682.935	2.368472	.0085726	.0067811	.0690032	.2192684	26865.97	.844155	.1065315	.8067517	.3377909	1	.155845	.0048213
"235460"	"MI"	0	0	39	172.045	2.446067	.0190607	.0130534	.0741445	.1149246	25780.39	.9562823	.0074854	.9326221	.3222683	1	.0437177	0
"235005"	"MI"	0	0	78	219.0559	2.479698	.0242115	.0144172	.0705803	.1194742	25777.22	.9502774	.0088992	.9260421	.3161939	1	.0497226	.0017119
"235361"	"MI"	0	0	100	1188.742	2.437897	.0092579	.0083015	.0795392	.2584016	25437.43	.8253988	.1024609	.7922071	.3536844	1	.1746012	.0032182
"235605"	"MI"	0	0	32	980.7176	2.432833	.0085533	.007152	.0696929	.195588	29210.15	.7887716	.1404392	.7495331	.3254906	1	.2112284	.0004724
"235623"	"MI"	0	0	123	1475.949	2.434068	.012672	.0109339	.0767722	.2883752	24838.54	.631644	.2869718	.584131	.3387073	1	.368356	.0020737
"235594"	"MI"	16.52892	20	121	893.1559	2.429698	.0067345	.0057852	.0847404	.2528139	24649.23	.8387843	.0999174	.7972016	.3675418	1	.1612157	0
"235598"	"MI"	2.380952	2	84	1133.943	2.389421	.0099649	.0091818	.082143	.2509618	25740	.7734134	.147579	.7284737	.3495882	1	.2265866	.0011902
"235164"	"MI"	2.702703	3	111														
"235544"	"MI"	15.78947	15	95	2014.404	2.438811	.025802	.0219382	.0695226	.4035939	20603.62	.4594716	.4685621	.4166723	.3622416	1	.5405284	.0082322
"235625"	"MI"	0	0	92	775.5833	2.354438	.0091973	.0101775	.0791883	.1637303	28909.94	.8371283	.1088039	.8057501	.3274617	1	.1628717	.0007722
"235008"	"MI"	0	0	114	603.5819	2.472968	.0044288	.0036978	.0627049	.1791445	26136.04	.9348406	.0271567	.9023558	.3649182	1	.0651594	.000483
"235302"	"MI"	0	0	169	805.0424	2.502976	.0068006	.0054848	.0635054	.1942107	27152.9	.9248521	.0276516	.8877801	.363785	1	.0751479	.0014566
"235023"	"MI"	0	0	65	1507.567	2.488118	.0105311	.0084958	.0850766	.2229176	27433.14	.8115444	.1154562	.7738607	.3421766	1	.1884556	.0114623
"235054"	"MI"	0	0	91	1686.834	2.471545	.0152542	.0122125	.0753521	.2142115	27857.06	.7755253	.1383738	.7403017	.339216	1	.2244747	.0181703
"235299"	"MI"	4.065041	5	123	1439.573	2.521661	.0179022	.0142834	.0821319	.1915099	28460.09	.823095	.0980991	.7833642	.3310663	1	.176905	.015584
"235536"	"MI"	6.097561	5	82	1713.6	2.489546	.0207651	.0138742	.0713595	.2374775	26038	.8007524	.1169526	.7548229	.3587666	1	.1992476	.0238851
"235495"	"MI"	0	0	98	1321.377	2.521987	.0192822	.0173793	.0758719	.3060112	25382.25	.7491663	.1888691	.7084316	.3511554	1	.2508337	.0189892
"235174"	"MI"	0	0	60	996.0596	2.426411	.0118835	.0098501	.0782072	.2460954	26624.59	.7940921	.1433077	.7620928	.3436337	1	.2059079	.014474
"235237"	"MI"	7.5	9	120	1258.414	2.462517	.0140969	.0104226	.0758772	.2252351	26464.33	.8273916	.0996773	.7887036	.3389468	1	.1726084	.0108294
"235451"	"MI"	0	0	77	1091.953	2.456131	.0129596	.008376	.0680346	.1860326	27795.3	.8514671	.0762262	.8153608	.3362084	1	.1485329	.0116417
"235652"	"MI"	0	0	108	689.7737	2.479493	.0035569	.0033012	.0949143	.227785	26661.69	.8391253	.0767887	.7998772	.3634823	1	.1608747	.0017604
"235352"	"MI"	0	0	80	497.1281	2.405545	.004006	.0037623	.0896108	.2215861	27039.63	.8445141	.0760769	.8118619	.3651879	1	.1554859	.0024007
"235062"	"MI"	0	0	113	263.7889	2.37469	.0066098	.0051185	.1169711	.1678995	27335.43	.9535771	.0059863	.9405356	.3280573	1	.0464229	0
"235526"	"MI"	0	0	70	439.1359	2.265172	.0064272	.0053874	.100818	.1683795	27340.96	.9290957	.0163172	.9130232	.3206645	1	.0709043	.0000604
"235566"	"MI"	0	0	85	270.8983	2.274223	.0074431	.0073753	.1038181	.216894	24787	.9234767	.0127336	.9113852	.3126941	1	.0765233	0
"235292"	"MI"	0	0	114	1306.941	2.359196	.0056264	.0082445	.1085987	.2421351	24102.92	.756523	.0307937	.7456164	.2758394	1	.243477	.0002348
"235381"	"MI"	0	0	51	955.8831	2.403485	.0037223	.0067485	.118798	.2590893	24311.91	.7410657	.0333576	.7293582	.274	1	.2589343	.0005831
"235464"	"MI"	0	0	71	163.9935	2.473025	.0144192	.0102685	.0977201	.2958946	23133.18	.9452989	.0078066	.932045	.353033	1	.0547011	0
"235022"	"MI"	0	0	92														
"235569"	"MI"	0	0	94	995.4074	2.51253	.0102497	.008005	.0844281	.1552701	27561.92	.929186	.0276153	.8911587	.337957	1	.070814	.0029139
"235700"	"MI"	0	0	68														
"235602"	"MI"	0	0	157	923.597	2.503853	.0050854	.0056548	.0754397	.1479129	30446.62	.9374663	.0261001	.9044694	.3213547	1	.0625337	.001853
"235432"	"MI"	2.777778	2	72	563.5538	2.31988	.0087603	.0066117	.0984383	.2202485	23694.1	.9490094	.0109711	.9328632	.3170818	1	.0509906	.0033132
"235201"	"MI"	5.128205	2	39	210.3147	2.307565	.0077016	.0056475	.1101731	.2049833	23860.51	.9502041	.0099546	.9350029	.3127299	1	.0497959	.000716
"235179"	"MI"	0	0	59	808.0981	2.257717	.0083501	.0064636	.1104827	.1567753	25497.75	.9323689	.0057134	.9249332	.3430457	1	.0676311	0
"235651"	"MI"	0	0	81	1421.521	2.264174	.0111497	.0086024	.098658	.1630475	24979.51	.9295599	.0078782	.9208303	.3433219	1	.0704401	0
"235244"	"MI"	0	0	99	1101.555	2.248791	.0083665	.006282	.1039176	.1648427	25728.64	.936651	.0073472	.9282577	.3412302	1	.063349	.00096
"235267"	"MI"	0	0	107	714.1074	2.296987	.0067744	.0043908	.0968312	.1928764	26780.98	.9371141	.0174059	.9220839	.3415727	1	.0628859	.0056357
"235612"	"MI"	0	0	45	561.373	2.258708	.0059413	.0036473	.0981389	.1751961	27259.75	.9523516	.0060029	.9411338	.3402989	1	.0476484	0
"235027"	"MI"	0	0	142	1034.409	2.509681	.0112445	.0081244	.0779151	.1741507	30914.46	.8946523	.0483384	.85993	.3270913	1	.1053477	.0042571
"235706"	"MI"	1.666667	2	120	1583.586	2.461003	.0181586	.0142037	.0739083	.1600743	33023.54	.8306298	.0930654	.7935547	.2933785	1	.1693702	.011906
"235256"	"MI"	0	0	150	2191.916	2.460607	.0272006	.022622	.0753992	.2209006	29167.25	.7780633	.1259506	.7263601	.3063449	1	.2219367	.0269651
"235285"	"MI"	0	0	101	2808.931	2.436049	.0258984	.022459	.0807069	.1937127	29756.33	.7551956	.1449046	.7113475	.2976408	1	.2448044	.0270411
"235429"	"MI"	0	0	110	661.2299	2.298991	.0048497	.0038625	.1044754	.1315963	28470.98	.9314719	.0099166	.9191848	.3019182	1	.0685281	.0006906
"235033"	"MI"	0	0	120	209.0991	2.292712	.0032128	.0032811	.1005511	.1498977	27126.71	.9288102	.0068245	.9190376	.3132309	1	.0711898	.0008406
"235184"	"MI"	.8547009	1	117	2268.879	2.442223	.0210017	.0202648	.0782169	.2731465	26562.23	.6963886	.2365474	.667769	.3338059	1	.3036114	.0434266
"235666"	"MI"	9.42029	13	138	1879.153	2.426282	.0220961	.0204868	.0822518	.2634828	27734.45	.7324955	.2085996	.7087221	.3301813	1	.2675045	.0474564
"235343"	"MI"	0	0	159	2252.37	2.448146	.0315983	.0294125	.0885169	.3191662	26020.07	.6245969	.3168208	.5992926	.3354389	1	.3754031	.0712419
"235600"	"MI"	0	0	121	1572.314	2.483188	.0134967	.0113708	.0832971	.2145807	27546.12	.8028082	.139635	.7663872	.3396701	1	.1971918	.021897
"235584"	"MI"	0	0	60	1385.924	2.479644	.0176118	.017472	.0752158	.2168773	30380.01	.8237294	.1407701	.8020256	.3294446	1	.1762706	.0459803
"235660"	"MI"	0	0	51														
"235226"	"MI"	1.242236	2	161	1792.516	2.502284	.0197831	.0175951	.0774323	.2272437	29473.87	.764338	.1738063	.7356069	.3253599	1	.235662	.0346906
"235363"	"MI"	0	0	167	1909.439	2.459761	.0231384	.0212835	.0788093	.2307511	28435.55	.7457443	.1900613	.7190019	.3289929	1	.2542557	.0440377
"235482"	"MI"	5.434783	5	92	2200.726	2.492459	.0288853	.0265212	.0688172	.239351	30208.15	.7289815	.2116388	.7074618	.3268452	1	.2710185	.0614468
"235171"	"MI"	0	0	128	1344.004	2.502301	.0089719	.0077284	.0745302	.171806	32094.1	.8434878	.1050407	.8194997	.3175631	1	.1565122	.0150043
"235132"	"MI"	0	0	140	1801.887	2.445596	.0150164	.0144974	.0803342	.207503	28547.37	.7682827	.1754338	.7381331	.3259004	1	.2317173	.0264619
"235348"	"MI"	0	0	132	1975.843	2.498384	.012559	.0106384	.0731047	.2008296	32847.75	.788237	.1394269	.7645208	.3061241	1	.211763	.0220567
"235518"	"MI"	19.86755	30	151	1307.729	2.411403	.0109766	.0101785	.0830373	.2138764	28441.87	.8172562	.1339511	.7898382	.3337898	1	.1827438	.020579
"235715"	"MI"	7	7	100	1975.843	2.498384	.012559	.0106384	.0731047	.2008296	32847.75	.788237	.1394269	.7645208	.3061241	1	.211763	.0220567
"235550"	"MI"	15.38462	20	130	2338.321	2.437834	.0367555	.0349841	.0768683	.3016452	25700.69	.6228766	.307264	.5987021	.3427781	1	.3771234	.0859613
"235646"	"MI"	0	0	60	1336.125	2.512575	.0113122	.0095754	.0652264	.1631398	32817.8	.8489071	.1023743	.8285764	.3255255	1	.1510929	.0181685
"235485"	"MI"	0	0	84	284.5346	2.350989	.0097797	.0070037	.0936306	.2533141	23880.11	.9554657	.0099527	.9405491	.351374	1	.0445343	.0009141
"235335"	"MI"	0	0	60	492.4801	2.373882	.0092766	.0068938	.1026704	.2760075	23262.68	.9445269	.0149765	.927276	.3517278	1	.0554731	.0015059
"235026"	"MI"	0	0	109	310.5764	2.101002	.008165	.0083034	.0789944	.2513172	22922.96	.961845	.0140421	.9573458	.3254307	1	.038155	0
"235565"	"MI"	0	0	65	926.9218	2.138828	.0070006	.0063022	.0702881	.2619887	23785.84	.9522626	.0189602	.9457188	.3227455	1	.0477374	0
"235336"	"MI"	0	0	84	582.8732	2.442236	.0117742	.0096258	.0857649	.1641702	27918.53	.9365925	.0155871	.9175706	.305815	1	.0634075	.0008371
"235088"	"MI"	0	0	240	419.7888	2.436677	.010257	.0088608	.0843179	.1236685	28735.6	.9468939	.0098173	.9261499	.3070673	1	.0531061	0
"235243"	"MI"	0	0	125	711.3202	2.407093	.0137812	.0116025	.079733	.1891492	27802	.9373567	.0164234	.9115487	.3056117	1	.0626433	.0043696
"235412"	"MI"	0	0	96	526.3171	2.450119	.011577	.0100679	.0853276	.1326125	28345.84	.9445007	.0129201	.9192794	.3050675	1	.0554993	.0001863
"235532"	"MI"	0	0	63	154.7606	2.423497	.0036222	.0030876	.0873912	.1786765	27279.1	.9432439	.0165236	.9185883	.3580295	1	.0567561	.0016912
"235384"	"MI"	0	0	97	613.4882	2.401232	.0064412	.0061426	.0905418	.2133984	24753.38	.9440781	.0184863	.9001579	.3424676	1	.0559219	.0012679
"235020"	"MI"	3.431373	7	204	741.1008	2.410288	.0069228	.0055496	.0922167	.2181643	25363.26	.933365	.0219695	.8941666	.3427905	1	.066635	.0016234
"235513"	"MI"	0	0	50	410.0536	2.442685	.0067566	.0052807	.0864073	.201427	27264.35	.9374796	.0243757	.9009448	.3408082	1	.0625204	0
"235607"	"MI"	0	0	45	741.1008	2.410288	.0069228	.0055496	.0922167	.2181643	25363.26	.933365	.0219695	.8941666	.3427905	1	.066635	.0016234
"235324"	"MI"	10.25641	4	39	601.9142	2.428137	.0039177	.003888	.0875741	.1676746	26209.38	.9327472	.0260341	.8868514	.3467898	1	.0672528	.0014653
"235567"	"MI"	0	0	39	471.599	2.502646	.0044951	.0040717	.0774	.2198627	26236.76	.956508	.0138321	.935622	.3815569	1	.043492	.0005717
"235197"	"MI"	11.76471	20	170	999.0319	2.434564	.0081127	.0071592	.0721792	.2418781	25715.24	.925008	.0388133	.9001722	.3613811	1	.074992	.0052461
"235552"	"MI"	0	0	63	1019.742	2.443257	.0094266	.0059369	.1040008	.1872356	22880.5	.9358474	.0114052	.9253792	.2966483	1	.0641526	.0009111
"235551"	"MI"	0	0	55	563.4869	2.413594	.0030995	.0027469	.1036751	.1959356	23266.86	.9356495	.0109831	.9261045	.3061139	1	.0643505	0
"235624"	"MI"	0	0	60	849.713	2.547364	.0084107	.0057942	.1017512	.1440888	24056.93	.9450866	.0082976	.9338641	.3052033	1	.0549134	.0003368
"235031"	"MI"	0	0	197	1025.096	2.49969	.0095175	.0064024	.1125602	.1826223	23310.82	.9398959	.010251	.929314	.2989003	1	.0601041	.000422
"235295"	"MI"	0	0	30	261.8214	2.297673	.0109275	.0066334	.0810676	.1994962	25107.35	.9552271	.0118151	.9374779	.3341704	1	.0447729	.0014077
"235028"	"MI"	0	0	112	208.8439	2.326041	.0056833	.0042673	.1000101	.2088124	26066	.9616406	.0112596	.9409316	.3496922	1	.0383594	.0012084
"235456"	"MI"	0	0	127	330.4734	2.342053	.0045095	.0033709	.1081496	.2105473	25825.87	.9542685	.0121496	.9299328	.3473869	1	.0457315	.0004913
"235279"	"MI"	0	0	101	2168.712	2.512605	.0145582	.012427	.0716024	.1934974	31191.63	.8086703	.1060843	.7702459	.2877911	1	.1913297	.0103705
"235015"	"MI"	2.118644	5	236	1806.642	2.446135	.0243927	.0182418	.0833954	.1692504	30900.01	.8200579	.0824841	.7814571	.2932645	1	.1799421	.0159404
"235561"	"MI"	0	0	125	2100.223	2.466758	.0222132	.0176545	.0756991	.1818811	31122.35	.7869047	.1249215	.7491863	.3012776	1	.2130953	.0164351
"235236"	"MI"	1.503759	2	133	2564.914	2.442298	.0309376	.0243101	.0746366	.191905	30660.22	.7894192	.1062677	.7507367	.2910587	1	.2105808	.0227647
"235647"	"MI"	1	1	100	1871.679	2.43501	.0251162	.0200936	.0819976	.1573829	30312.72	.7763126	.1337881	.7400988	.3086308	1	.2236874	.0238144
"235517"	"MI"	0	0	113	2285.973	2.45884	.0265663	.0211768	.0774229	.1887662	31095.71	.7903817	.1064676	.7495176	.2933661	1	.2096183	.021979
"235701"	"MI"	0	0	68														
"235283"	"MI"	0	0	95	2322.485	2.471219	.0278792	.0224498	.0734998	.2014169	29412.71	.7754804	.1325714	.7337067	.2994926	1	.2245196	.0246267
"235653"	"MI"	0	0	120	2049.427	2.491392	.0255783	.0192475	.0651429	.177448	30727.68	.76335	.1326483	.7264016	.2940347	1	.23665	.0225459
"235357"	"MI"	0	0	128	680.117	2.606168	.0047476	.0038427	.0904557	.1661701	27908.07	.9519345	.0124453	.924296	.3338424	1	.0480655	.0004154
"235032"	"MI"	0	0	107	1289.229	2.514174	.0142165	.0127699	.0803015	.2029771	28694.55	.8011826	.1332297	.758701	.3354415	1	.1988174	.0149878
"235379"	"MI"	0	0	93	397.4903	2.21085	.0038218	.0038327	.0619353	.2457258	23954.04	.9393328	.023046	.9261039	.3540427	1	.0606672	.0004534
"235515"	"MI"	6.666667	4	60	397.4903	2.21085	.0038218	.0038327	.0619353	.2457258	23954.04	.9393328	.023046	.9261039	.3540427	1	.0606672	.0004534
"235011"	"MI"	0	0	78	227.5255	2.159505	.0026272	.002735	.0735657	.2174689	23355.27	.958448	.008324	.941201	.3648804	1	.041552	0
"235601"	"MI"	0	0	69	94.0465	2.126055	.0052411	.0040084	.0751793	.1982629	23500.83	.9510843	.0055451	.9398246	.3439603	1	.0489157	0
"235257"	"MI"	0	0	200	108.3455	2.108253	.0026596	.0021102	.0748342	.1791816	23690.88	.9652279	.006192	.950241	.3326989	1	.0347721	0
"235037"	"MI"	4	4	100	824.4199	2.487911	.0142753	.0101182	.084251	.1936404	26067.72	.909058	.0242774	.8823102	.3256595	1	.090942	.0037673
"235490"	"MI"	.9615385	1	104	1338.784	2.53524	.0184538	.0128764	.0767673	.2361908	26376	.8560357	.0775938	.8245736	.3234747	1	.1439643	.0123314
"235385"	"MI"	0	0	100	1238.346	2.430918	.0161393	.0117195	.0847849	.175368	25871.69	.8812506	.0490583	.8536514	.3228285	1	.1187494	.0018858
"235019"	"MI"	0	0	194	1584.109	2.412314	.0073704	.0056504	.0853096	.2182919	27397.23	.8667687	.0776101	.8359129	.3407582	1	.1332313	.0005229
"235360"	"MI"	.8196721	1	122	1335.057	2.478755	.0071411	.0048083	.1003842	.1792876	27624.67	.8811077	.0689048	.8543044	.334514	1	.1188923	.0015621
"235574"	"MI"	0	0	108	1563.878	2.443405	.0086563	.0071997	.0835798	.2003463	27829.44	.8732128	.073751	.843529	.3336312	1	.1267872	.0037219
"235016"	"MI"	0	0	82	1574.718	2.505728	.0166497	.0148477	.0882268	.2025783	25920.71	.8463063	.0923277	.8181854	.3384409	1	.1536937	.0058042
"235359"	"MI"	0	0	83	2147.216	2.485747	.0176192	.014843	.0913611	.2566065	26002.59	.8004967	.1433598	.7688239	.3420604	1	.1995033	.0105407
"235254"	"MI"	0	0	60	1355.83	2.422406	.0103749	.0078731	.0773951	.2126081	27976.23	.8638136	.0810952	.8345308	.3377834	1	.1361864	.0054126
"235538"	"MI"	0	0	50														
"235311"	"MI"	0	0	100	1019.69	2.501728	.0115525	.0089042	.0721007	.1642531	28378.95	.8781474	.0606401	.8515496	.3308895	1	.1218526	.0102184
"235483"	"MI"	0	0	93	2067.661	2.526831	.0180446	.0155788	.080207	.189521	28197.44	.8032571	.1155512	.7579563	.3175427	1	.1967429	.0215642
"235524"	"MI"	0	0	38	1656.54	2.505868	.0206827	.0164546	.0775792	.1950346	28782.85	.8131955	.1132929	.7783083	.3221608	1	.1868045	.0217162
"235637"	"MI"	0	0	39	1805.133	2.515515	.0135721	.0108746	.0738398	.2262051	27458.58	.8066057	.1188643	.7671883	.3232054	1	.1933943	.0156624
"235542"	"MI"	0	0	97	1656.54	2.505868	.0206827	.0164546	.0775792	.1950346	28782.85	.8131955	.1132929	.7783083	.3221608	1	.1868045	.0217162
"235289"	"MI"	0	0	101	1879.221	2.525003	.0253942	.020349	.0783142	.2110585	27613.76	.7814836	.1376322	.7472415	.3192374	1	.2185164	.0290163
"235282"	"MI"	20.72072	23	111	1428.386	2.482272	.0128242	.0090557	.0816388	.151168	31123.39	.8332214	.0795414	.7977862	.3049489	1	.1667786	.0108449
"235248"	"MI"	0	0	57	2081.015	2.496457	.0243309	.020007	.0695727	.1852144	28660.95	.7870481	.1241915	.7523106	.3064077	1	.2129519	.0316627
"235399"	"MI"	0	0	120	1869.438	2.500881	.0157013	.0126301	.0646578	.169437	30198.29	.8364602	.0891743	.8002756	.310601	1	.1635398	.020435
"235050"	"MI"	0	0	90	2166.022	2.499492	.0244049	.0199686	.0725106	.2097967	28329.19	.7709402	.1490158	.7324315	.3140355	1	.2290598	.0280945
"235407"	"MI"	0	0	104	175.545	2.440096	.0093925	.0090725	.1013654	.173742	25701.79	.9475527	.0101616	.9322395	.3255425	1	.0524473	.000775
"235075"	"MI"	0	0	250	2540.48	2.59736	.022286	.0173778	.0827041	.1662787	29566.31	.8174806	.0980043	.770139	.3228058	1	.1825194	.0163156
"235540"	"MI"	0	0	58	3025.565	2.591419	.0245988	.0213179	.0705724	.2023347	27134.9	.7622272	.1337613	.7026878	.3242481	1	.2377728	.0250081
"235261"	"MI"	0	0	69	2979.627	2.526737	.0261268	.01924	.0951105	.1605862	30137.15	.8077297	.1136738	.7672032	.319746	1	.1922703	.0203835
"235639"	"MI"	0	0	60	2425.501	2.628878	.0196159	.0150781	.0802944	.1436844	32037.49	.827058	.095503	.7889599	.3099875	1	.172942	.0166239
"235366"	"MI"	0	0	58	2425.501	2.628878	.0196159	.0150781	.0802944	.1436844	32037.49	.827058	.095503	.7889599	.3099875	1	.172942	.0166239
"235614"	"MI"	0	0	37	2425.173	2.60832	.0205337	.015809	.0718344	.1248861	31339.38	.8672509	.0580513	.8270549	.315123	1	.1327491	.0141223
"235401"	"MI"	0	0	39	3642.166	2.65959	.0309943	.0248379	.0805637	.1526894	29323.12	.7446873	.1470082	.6846225	.315105	1	.2553127	.0178425
"235294"	"MI"	14.28572	11	77	871.6852	2.660988	.0077964	.0058105	.0869717	.1385554	29456.42	.920112	.0319465	.8878474	.3516236	1	.079888	.0077712
"235667"	"MI"	0	0	49	3291.738	2.594219	.0252695	.0208781	.0817913	.1598516	30441.72	.8040184	.112173	.7616997	.3073642	1	.1959816	.0160079
"235253"	"MI"	5.228758	8	153	1290.831	2.627614	.0105639	.0101281	.0777974	.1601896	29925.1	.892346	.0461595	.848691	.3273984	1	.107654	.0095497
"235723"	"MI"	6.153846	4	65														
"235441"	"MI"	0	0	92	2771.79	2.639606	.0207672	.0168808	.0840838	.2036357	28523.65	.7683911	.1313713	.7155586	.3301294	1	.2316089	.022301
"235377"	"MI"	0	0	139	2656.019	2.624892	.0230672	.0184776	.081059	.1757426	29031.2	.8145376	.0974476	.7596071	.3226273	1	.1854624	.0202712
"235440"	"MI"	0	0	101	2988.627	2.622849	.0226938	.0178526	.0758498	.1419057	30516.14	.7974555	.1138863	.7510909	.3126906	1	.2025445	.0162643
"235310"	"MI"	0	0	81	2444.796	2.623168	.0203079	.0160142	.07512	.147615	31686.75	.819112	.1023461	.780403	.3138989	1	.180888	.0194574
"235103"	"MI"	7.142858	13	182	2835.719	2.603051	.0232262	.0189499	.0822685	.176221	30512.76	.7839317	.1153132	.7326282	.324248	1	.2160683	.0246042
"235630"	"MI"	0	0	80														
"235039"	"MI"	0	0	114	2566.031	2.668039	.0193264	.0141585	.0751412	.1325931	30702.51	.8396457	.0688699	.7936894	.3187598	1	.1603543	.026365
"235038"	"MI"	0	0	55														
"235633"	"MI"	0	0	29	3796.465	2.61376	.0319506	.0254743	.0738633	.1828752	30086.63	.7523965	.1492142	.6977233	.3091986	1	.2476035	.0191739
"235708"	"MI"	0	0	48	2417.668	2.625037	.0199378	.0150035	.0761634	.1335703	31155.38	.8401847	.0775679	.7969508	.3145961	1	.1598153	.0189085
"235458"	"MI"	24.8	31	125														
"235035"	"MI"	0	0	165	3095.788	2.64609	.0258035	.02002	.0809809	.1625699	29933.41	.7647994	.1415798	.7179508	.3204228	1	.2352006	.0196586
"235643"	"MI"	0	0	55	2640.462	2.603505	.0248617	.0189249	.0787231	.1460767	29666.86	.825357	.0900952	.7760525	.3271786	1	.174643	.0194509
"235339"	"MI"	0	0	136	2350.808	2.602641	.0217941	.0165857	.0829271	.12699	30253.28	.8670036	.0558727	.8248717	.3193757	1	.1329964	.0173816
"235499"	"MI"	0	0	79	365.2268	2.484466	.0083839	.0069743	.0966586	.311216	22057.96	.8919595	.056583	.863808	.3486715	1	.1080405	.0049569
"235661"	"MI"	0	0	80	801.9497	2.511209	.0088223	.0061767	.0576587	.1468884	29168.72	.9332676	.027484	.9081253	.3488287	1	.0667324	.0045098
"235654"	"MI"	21.83908	19	87	1231.097	2.489556	.0129746	.0110335	.0705935	.1755871	28434.53	.8843699	.0688622	.8554102	.3442646	1	.1156301	.0185971
"235058"	"MI"	.990099	2	202	753.5836	2.51623	.007482	.006084	.0679042	.1642275	28154.85	.9203401	.0399892	.8943884	.3531937	1	.0796599	.0045368
"235588"	"MI"	0	0	25	132.5804	2.427388	.0177407	.0113069	.0964845	.1430989	28228.11	.9279734	.0220806	.9019735	.3230863	1	.0720266	.0005145
"235209"	"MI"	0	0	72	421.1392	2.382579	.0148632	.0101197	.0921726	.1285284	28897.94	.9105297	.0146492	.8835858	.3032674	1	.0894703	.0015642
